related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
hanxiangjiang,74.94127496703791,0.20772442588726514,0.0,0.08542682966649066,0.10189552786945258
haybeachcapitalmanagementllc,49270.13305218405,0.3270702853166319,0.14893706185882832,0.33393964421955635,0.20895010394758315
hightidesventuresgpllc,592157.448690304,0.7546972860125261,0.0,0.264526447637212,0.33065671358489634
houdindwgeneralpartnerllc,1810.954908631847,0.3757828810020877,0.0,0.14882421261346798,0.1987927412576013
howarthboylejr,2169.200876702179,0.3872651356993737,0.0,0.15242982813394976,0.18680274297555866
hughregan,640652.3409476206,0.5005219206680585,0.08712259615500177,0.3367811454481491,0.2620795221247424
iannewsystemventuresfundigplp,86.8005071588359,0.2150313152400835,0.0,0.08832683476081832,0.10914285668686032
ianross,2778.302832463755,0.3851774530271399,0.08712259615500177,0.2280517884986408,0.21238868314649043
icapitalalternativeinvestmentsllc,6087928.857061088,0.5863405905159559,0.2978741237176566,0.5442866216084103,0.3653820039173471
iharmahaniok,7708.818534631596,0.4488517745302714,0.0,0.1777646873330462,0.21672210623321134
incfinalis,3.6186203771159033,0.0824634655532359,0.0,0.02947071118628215,0.05040287986082649
industriesarmadamanagerllc,3392.579622317335,0.4102296450939457,0.0,0.16136456607928185,0.19666760238469713
industriesgpllc,23579.14210153374,0.5055671537926235,0.14893706185882832,0.319211516002948,0.280763904663323
industriesmasterseriesgpllc,8281.795122592497,0.4342379958246347,0.14893706185882832,0.2983013667791357,0.24643433220648184
industriesregentmanagerllc,455.5255972003227,0.30062630480167013,0.0,0.12127414491982033,0.14410871970253145
jackminer,9463528.96357963,0.9196242171189979,0.0,0.31991422798731,0.4084021758705096
jacobfranek,1247424.0188431514,0.8006263048016702,0.0,0.2794167421071034,0.35591194087932837
jacobstoryvpgpllc,629733.5605699648,0.7588726513569938,0.0,0.2657560260075309,0.3375586559298608
jamesahern,1230378.0224205009,0.7985386221294363,0.0,0.27914176098445964,0.3526330290601164
jamesreddington,449973.27980597387,0.7317327766179541,0.0,0.2590388084834933,0.3362807219765414
jamestacppgeneralpartnerllc,584.6091571833585,0.19450243562978428,0.14893706185882832,0.24533350109243032,0.14811318228916617
jamesumamicapitalllc,927717.5963243546,0.738517745302714,0.08712259615500177,0.3441805054653644,0.3495165852234321
jamiealtrafrontiertechinvestmentsgpllc,1865606.2800552119,0.827070285316632,0.14893706185882832,0.4065665457205072,0.4020390855714293
jamiealtraventureopportunityfundigpllc,3556.947091193843,0.37004175365344466,0.19688408644116215,0.3184358267610861,0.2276774427913676
