related_person_name,decayed_amount_sold,decayed_amount_percentile,gp_degree_norm,gp_pagerank_norm,investor_intent_score
llcdruidpark,73005.21987476909,0.6252900232018561,0.0,0.23500538174697322,0.2823829319754636
llcinvisiblegroupmanagement,342.58868556360187,0.32018561484918795,0.0,0.12215723727715197,0.15314776732312785
llcmontyassetmanagement,7.268577365700029,0.10208816705336426,0.0,0.04367347180988059,0.059415055430121363
llcrscmgp,244273.53874073346,0.6937354988399071,0.0,0.26043845315554415,0.313652091168923
llcstarshipventuresgpi,705093.2634144382,0.523491879350348,0.33835810410797157,0.5383804409384219,0.33510900596319493
loganfincapitalharborgpllc,5.8999701430782014,0.09164733178654293,0.0,0.03986307716702409,0.0631826345271631
lyonvgeneralpartnerfundillc,574.0366842603681,0.31206496519721577,0.14972584627239743,0.24777547425574534,0.194600517936797
malikacapitalpartnersillc,194004.20086235806,0.6786542923433875,0.0,0.2555864665692731,0.3085149719669349
managingmemberfriendsfamilycapitalmanagementllc,478.22234978638113,0.3422273781902552,0.0,0.12916372879950444,0.1718805720583233
manublgcirclegpalp,2.7963192784948387,0.05104408352668213,0.14972584627239743,0.13909891145754788,0.07269301359930011
marcosfiatventuresgpiillc,75965.83480921997,0.6299303944315545,0.0,0.23584249424828943,0.2914498349620278
marinadvcgrowthfundgpllc,2439.7396373586093,0.43503480278422274,0.0,0.16344429270995825,0.20848348999198368
markdyne,84871673.58376767,0.9756380510440835,0.0,0.3836419596628156,0.48563953943259236
markfdvcmanagementllc,47897.530131491214,0.5013921113689095,0.4056838710822128,0.5315021320546561,0.33751481771508407
markhanf,114.73085356411515,0.1511987625676721,0.2559580248098155,0.29354034080684327,0.1537563840196264
markupfrontsecondarygpiiallc,51.67352908504679,0.1925754060324826,0.0,0.0826660072756292,0.10844322805093587
markupfrontsecondarygpiiillc,1.0778283770319146,0.0382830626450116,0.0,0.01458908667498604,0.03803071587742016
martinrudigier,83739.6691420445,0.20351342393105734,0.7440419751901844,0.7913747217565029,0.30940673366556426
mattheroicventuresgpiiillc,95.64870514682121,0.24245939675174014,0.0,0.09544773341134866,0.12352189303254188
matthewevanticigplp,1005070.2044951399,0.7865429234338747,0.0,0.2902257996866114,0.3852948045129861
matthewfordstreetmanagementllc,359.93164914350575,0.3248259860788863,0.0,0.12319421628997015,0.15701423067395642
matthewknudsen,9.0158439391448,0.11136890951276102,0.0,0.04771046122970434,0.0636873502317029
matthewkozlov,915.1989650805509,0.3805104408352668,0.0,0.1428109302449049,0.17685635898258742
matthewmachinaventuresiigpllc,161148.92992937696,0.6728538283062645,0.0,0.25167911112309505,0.30371127211364235
matthewspeaker,224.5386825318337,0.308584686774942,0.0,0.11329268825095158,0.1508949917735912
mattsvandromedafundgpllc,861.8071383665571,0.2575406032482599,0.14972584627239743,0.25632612871084887,0.16908850664377223
maxgazor,43337907.71541216,0.9489559164733179,0.0,0.38408490971944176,0.4573185385281944
maximnazarov,720909.6009749433,0.5514169705004972,0.9326742330257586,0.9775365903149131,0.4958538515301681
melissaasiaalternativesgpsidecarllc,4521.310741792722,0.4756380510440835,0.0,0.1764313830337078,0.228297902937542
meyermalka,5145343.58360575,0.8793503480278422,0.0,0.32461465011607354,0.42768618724728236
michaelcamberpartnersmanagementllc,0.9388366574618817,0.031322505800464036,0.0,0.013131114665892025,0.030333942736115976
michaelcendanacapitalvigpllc,3487.5905364250416,0.45243619489559167,0.0,0.17096623244680365,0.2405232257077099
michaelcendanalonghornsgpllc,702.8243615168142,0.3654292343387471,0.0,0.1372577683332899,0.20231063155421627
michaelhalcyonfuturesinvestmentsgpllc,706420.0118971682,0.7575406032482599,0.0,0.28280060999196927,0.34469179567275615
michaelheroicventuresspvgpllc,202.08481427865033,0.3039443155452436,0.0,0.11108435106779949,0.14853934863960738
michaelsevenhilltechventuresfundigpllc,7322.654347036019,0.4988399071925754,0.0,0.1865832816403046,0.23077789761855816
michaeltipmanagementcompanyllc,72.20292108097519,0.22041763341067286,0.0,0.08959674941485458,0.11126561378391825
michelangelochaoticagpillc,18288.779199624707,0.5452436194895591,0.0,0.20585649349952448,0.24979577657689464
michellepaxmanagementllc,332651.3355829275,0.35638051044083524,0.4056838710822128,0.5723136129419987,0.2867630067836677
mingranwang,1141995.126826932,0.7923433874709976,0.0,0.29291534630898086,0.35439187983114107
mohammednadeem,25922.5100817846,0.5707656612529002,0.0,0.21320178011157703,0.25304160437605555
mojkinshipventuresllc,12.288349204429437,0.12877030162412992,0.0,0.053664039711762056,0.07637621825245308
morganmvfundsllc,308104.5359863101,0.7018561484918794,0.0,0.26532711981094664,0.3149632246355003
moritzdoepfnercapitalgpillc,25255809.47824952,0.9419953596287703,0.0,0.3581175786472657,0.4400219543207812
nakulaudaciousspvgpiillc,5315155.406613069,0.8805104408352669,0.0,0.3252984138040852,0.39707265683313964
nardomanalotojr,325539.536300013,0.40371229698375866,0.14972584627239743,0.3812780241315494,0.24169663418743248
nateredmond,80.10184214128851,0.228538283062645,0.0,0.09175459648406868,0.1184199187777096
nathandingler,251071.06620361435,0.6960556844547564,0.0,0.26101644469766705,0.31135572769346076
neilnecessaryventuresgpillc,953.7148813856651,0.38167053364269143,0.0,0.14367809226638378,0.1757786612164667
nemanjabbqcapitalmanagementcompanyllc,13.628277555367758,0.1177494199535963,0.14972584627239743,0.16974650671909783,0.11168056799939863
nemanjakostic,3274.2986429469465,0.44779582366589327,0.0,0.16963769340875928,0.21583180725792753
nevillearcfundiigpllc,28844607.120914523,0.9454756380510441,0.0,0.36091552274410293,0.43773859077999966
nevillearcgpmanageriillc,8216408.048037558,0.9013921113689095,0.0,0.3344707765334479,0.40896805943491177
